# Hydrogen quenching factor. From Juan I Collar using a modified lindhard theory
0.018878241541638724  3.200223089694294
0.020399305622763843  3.5778611864039584
0.021703934071921817  3.8745903792300243
0.024191001375350143  4.29742986233171
0.025738126027116868  4.691063774637024
0.027384196342643656  5.0801161986475485
0.03005277745658684  5.679588597462244
0.032981410940612  6.249419084503268
0.03563880037044537  6.93142695546234
0.03911178998833169  7.626853803752943
0.044274518434945  8.595059451754263
0.048589055996905  9.307888966522123
0.05415690614213215  10.241745145028958
0.06130557921498218  11.359441159141259
0.06727978816475107  12.699897001997305
0.07735021736425284  13.535741316848231
0.09316027658125543  15.499081826203472
0.10223871552990275  16.784495038239488
0.13305722495229516  18.616210525929922
0.16025356230503301  20.00015491859877
0.1871179214642271  21.48698287499461
0.2253640378905145  22.71941025898404
0.2799725059890544  24.214689307211852
0.3320120499534829  25.198811369816582
0.4061195031134621  26.014829214324347
0.5045272354986112  26.644137842910553
0.6668658248796251  26.644137842910553
0.8678837132695991  26.014829214324347
1.129495787094188  24.800451865713367
1.3603599771095956  24.214689307211852
1.5399265260594952  23.45513719133572
1.9429496147158338  22.539113111760958
2.199417581260509  21.48698287499461
2.6903432431614354  20.647823694200028
3.2908470077229484  19.841437291920176
3.9634823000219512  18.915235093447716
4.627906918716086  18.32191313687635
5.660888689273942  17.32803049557701
6.9244393448691275  16.388061585736654
8.21151096085997  15.376083904779136
9.737815424766037  14.426596764353132
11.728183955791565  13.321759350813602
13.694256606792987  12.599112907102862
15.744011003474762  12.010983836528245
18.383283167662817  11.359441159141259
21.464993891829042  10.829180209784544
24.67787114890481  10.241745145028958
30.186147672337242  9.457397775999812
36.92391072949539  8.944375832755757
41.797840670831455  8.526850608228
49.56696271202562  8.128815543368905
58.78016072274924  7.811350302581559
71.9003110549661  7.687863302054219
86.59643233600671  7.749360833688603
104.29637901833053  7.749360833688603
129.56866975170215  7.936820824238262
156.0519610887651  8.128815543368905
185.05792673216197  8.392052504856952
219.45534043578076  8.802977214028948
248.42328920946287  9.160743691352799
290.0681198693162  9.686175830830615
333.48547512351985  10.241745145028958
371.6997831194577  10.915806080505694
420.7638899906425  11.72729607711561
461.7671955545072  12.301534110906935
522.7201367753847  13.111160153459036
564.8369209459955  14.085854576391627
629.5619350009935  15.01291575378875
690.9125428033843  15.874010519681994
770.0846407760677  16.91875926407522
845.1291409979909  18.32191313687635
941.9730148682941  19.219062770161898
1049.914288474609  20.647823694200028
1188.5022274370215  22.539113111760958
1304.3213867190093  23.83188745664564
1499.5520278468498  25.40038424364098
1645.6828899987474  27.07211171999273
1862.9118604149817  28.853864018346528
2108.814900346597  30.508833092273644
2314.3182331978724  32.258726112397866
2660.725059798814  33.56977015165707
2920.0118599346138  35.213545381680554
3357.07882312376  37.23328625773638
3800.210838887675  38.74650404073733
4506.5703377454865  41.29660701540757
